category,url,title,price,rooms,area,address,free_period,time_ago,collection_date
houses,https://www.avito.ru/lipetskaya_oblast_donskoe/doma_dachi_kottedzhi/dom_45_m_na_uchastke_21_sot._7487622023,Дом 45 м² на участке 21 сот.,1000,,45,"Липецкая обл., Задонский р-н, Скорняковский сельсовет, с. Скорняково",Бесплатно на 2 месяца,23 июня 14:09,2025-12-14 15:31:32
houses,https://www.avito.ru/sankt-peterburg_pavlovsk/doma_dachi_kottedzhi/dom_25_m_na_uchastke_1_sot._7268146496,Дом 25 м² на участке 1 сот.,20000,,25,"Санкт-Петербург, Пушкинский р-н, Павловск, исторический район Матросская Слобода",Бесплатно более 2 месяцев,31 марта 20:51,2025-12-14 15:31:38
houses,https://www.avito.ru/essentuki/doma_dachi_kottedzhi/dom_100_m_na_uchastke_5_sot._4491415114,Дом 100 м² на участке 5 сот.,25000,,100,"Ставропольский край, Ессентуки, Мельничная ул., 17/1",Бесплатно более 2 месяцев,23 января 12:31,2025-12-14 15:31:44
houses,https://www.avito.ru/pychas/doma_dachi_kottedzhi/dom_658_m_na_uchastke_22_sot._7347076123,"Дом 65,8 м² на участке 22 сот.",3000,,65.8,"Удмуртская Республика, Увинский р-н, с. Красное, Лесная ул., 16",Бесплатно более 2 месяцев,26 апреля 10:02,2025-12-14 15:31:51
houses,https://www.avito.ru/elektrogorsk/doma_dachi_kottedzhi/dom_142_m_na_uchastke_25_sot._7590738277,Дом 142 м² на участке 25 сот.,50000,,142,"Московская обл., Павлово-Посадский г.о., Электрогорск",Бесплатно на 1 неделю,26 августа 11:16,2025-12-14 15:31:56
houses,https://www.avito.ru/voyvozh/doma_dachi_kottedzhi/dom_36_m_na_uchastke_33_sot._3631176953,Дом 36 м² на участке 33 сот.,10000,,36,"Республика Коми, муниципальный округ Ухта, д. Изваиль",Бесплатно более 2 месяцев,23 декабря 2023,2025-12-14 15:32:02
houses,https://www.avito.ru/markova/doma_dachi_kottedzhi/dom_500_m_na_uchastke_18_sot._2456636460,Дом 500 м² на участке 18 сот.,300000,,500,"Иркутская обл., Иркутский р-н, Марковское муниципальное образование, рп. Маркова, Кайская ул., 51",Бесплатно более 2 месяцев,16 июня 2022,2025-12-14 15:32:07
houses,https://www.avito.ru/novosibirsk/doma_dachi_kottedzhi/dacha_40_m_na_uchastke_6_sot._2460778263,Дача 40 м² на участке 6 сот.,15800,,40,"Новосибирская обл., Новосибирск, товарищество собственников недвижимости Строитель, 65",Бесплатно на 1 неделю,26 июня 2022,2025-12-14 15:32:13
houses,https://www.avito.ru/ershichi/doma_dachi_kottedzhi/dacha_70_m_na_uchastke_45_sot._4197671795,Дача 70 м² на участке 45 сот.,5000,,70,"Смоленская обл., Рославльский муниципальный округ, Пригорьевское сельское поселение, д. Бехово",Бесплатно более 2 месяцев,17 июня 2024,2025-12-14 15:32:18
houses,https://www.avito.ru/barda/doma_dachi_kottedzhi/kottedzh_100_m_na_uchastke_5_sot._2322861935,Коттедж 100 м² на участке 5 сот.,50000,,100,"Пермский край, Бардымский муниципальный округ, парк развлечений Ашатли Тулва, Учебная трасса",Бесплатно более 2 месяцев,27 декабря 2021,2025-12-14 15:32:24
houses,https://www.avito.ru/volgograd/doma_dachi_kottedzhi/kottedzh_200_m_na_uchastke_1_sot._3171347946,Коттедж 200 м² на участке 1 сот.,30000,,200,"Волгоградская обл., Волгоград, Читинская ул., 20",Бесплатно более 2 месяцев,19 июля 2023,2025-12-14 15:32:30
houses,https://www.avito.ru/lev_tolstoy/doma_dachi_kottedzhi/dom_50_m_na_uchastke_36_sot._7259310397,Дом 50 м² на участке 36 сот.,5000,,50,"Липецкая обл., Лев-Толстовский р-н, Домачевский сельсовет, с. Орловка",Бесплатно более 2 месяцев,24 марта 13:02,2025-12-14 15:32:35
houses,https://www.avito.ru/vorovskogo/doma_dachi_kottedzhi/dacha_87_m_na_uchastke_6_sot._4729529116,Дача 87 м² на участке 6 сот.,53000,,87,"Московская обл., Богородский г.о., рп. имени Воровского, Нижняя ул.",Бесплатно более 2 месяцев,29 декабря 2024,2025-12-14 15:32:41
houses,https://www.avito.ru/sokolovskoe/doma_dachi_kottedzhi/dom_39_m_na_uchastke_5_sot._4004431752,Дом 39 м² на участке 5 сот.,5000,,39,"Краснодарский край, Гулькевичский р-н, Николенское сельское поселение, с. Николенское",Бесплатно более 2 месяцев,25 апреля 2024,2025-12-14 15:32:47
houses,https://www.avito.ru/pankrushiha/doma_dachi_kottedzhi/dom_50_m_na_uchastke_10_sot._7463603895,Дом 50 м² на участке 10 сот.,5000,,50,"Алтайский край, Панкрушихинский р-н, с. Панкрушиха, ул. Пушкина, 31",Бесплатно более 2 месяцев,12 июля 12:54,2025-12-14 15:32:53
houses,https://www.avito.ru/ladozhskoye_ozero/doma_dachi_kottedzhi/dom_160_m_na_uchastke_11_sot._3737348812,Дом 160 м² на участке 11 сот.,110000,,160,"Ленинградская обл., Всеволожский р-н, Рахьинское городское поселение, д. Коккорево, коттеджный пос. Ладожский Маяк, Ржевская ул.",Бесплатно на 1 неделю,26 февраля 2024,2025-12-14 15:32:59
houses,https://www.avito.ru/klin/doma_dachi_kottedzhi/dacha_40_m_na_uchastke_6_sot._3349840322,Дача 40 м² на участке 6 сот.,14000,,40,"Московская обл., г.о. Клин, садовое товарищество Авторемонтник, 24",Бесплатно на 1 неделю,7 октября 2023,2025-12-14 15:33:05
houses,https://www.avito.ru/novospasskoe/doma_dachi_kottedzhi/dom_60_m_na_uchastke_6_sot._4235294580,Дом 60 м² на участке 6 сот.,15000,,60,"Ульяновская обл., Новоспасский р-н, Новоспасское городское поселение, рп. Новоспасское, Кузнецкая ул., 41",Бесплатно более 2 месяцев,8 октября 2024,2025-12-14 15:33:11
houses,https://www.avito.ru/nizhegorodskaya_oblast_ardatov/doma_dachi_kottedzhi/dom_65_m_na_uchastke_28_sot._7760512445,Дом 65 м² на участке 28 сот.,10000,,65,"Нижегородская обл., Ардатовский муниципальный округ, с. Хрипуново, ул. Масловка, 52",Бесплатно более 2 месяцев,3 недели назад,2025-12-14 15:33:17
houses,https://www.avito.ru/kaluzhskaya_oblast_kirov/doma_dachi_kottedzhi/dom_40_m_na_uchastke_1_sot._7494208765,Дом 40 м² на участке 1 сот.,15000,,40,"Калужская обл., Кировский р-н, городское поселение Киров, Киров, Пролетарская ул., 137",Бесплатно на 1 месяц,16 июля 20:55,2025-12-14 15:33:23
houses,https://www.avito.ru/amurskaya_oblast_blagoveschensk/doma_dachi_kottedzhi/dom_12_m_na_uchastke_1_sot._3286220451,Дом 12 м² на участке 1 сот.,5000,,12,"Амурская обл., Благовещенск, ул. 50 лет Октября, 101",Бесплатно более 2 месяцев,12 сентября 2023,2025-12-14 15:33:29
houses,https://www.avito.ru/vysotskoe/doma_dachi_kottedzhi/dom_57_m_na_uchastke_30_sot._4250410532,Дом 57 м² на участке 30 сот.,1000,,57,"Ставропольский край, Александровский муниципальный округ, с. Грушевское",Бесплатно более 2 месяцев,3 июля 2024,2025-12-14 15:33:35
houses,https://www.avito.ru/atyashevo/doma_dachi_kottedzhi/dom_50_m_na_uchastke_20_sot._7478318823,Дом 50 м² на участке 20 сот.,10000,,50,"Республика Мордовия, Атяшевский р-н, д. Елхи, ул. Будённого, 17",Бесплатно более 2 месяцев,7 июня 15:08,2025-12-14 15:33:40
houses,https://www.avito.ru/novokuznetsk/doma_dachi_kottedzhi/dom_36_m_na_uchastke_6_sot._3636915482,Дом 36 м² на участке 6 сот.,10000,,36,"Кемеровская обл. — Кузбасс, Новокузнецкий г.о., Новокузнецк, Бамовский пер.",Бесплатно более 2 месяцев,8 марта 2024,2025-12-14 15:33:46
houses,https://www.avito.ru/derbent/doma_dachi_kottedzhi/dom_50_m_na_uchastke_5_sot._7601252439,Дом 50 м² на участке 5 сот.,30000,,50,"Республика Дагестан, Дербент, Поселковая ул., 4",Бесплатно на 1 неделю,3 сентября 17:40,2025-12-14 15:33:54
houses,https://www.avito.ru/krasnyy_gulyay/doma_dachi_kottedzhi/dom_52_m_na_uchastke_15_sot._4218575212,Дом 52 м² на участке 15 сот.,10000,,52,"Ульяновская обл., Тереньгульский р-н, Подкуровское сельское поселение, с. Суровка, Полевая ул., 14",Бесплатно на 1 неделю,11 июля 2024,2025-12-14 15:34:00
houses,https://www.avito.ru/sevastopol/doma_dachi_kottedzhi/dom_131_m_na_uchastke_2_sot._7278091755,Дом 131 м² на участке 2 сот.,80000,,131,"Севастополь, ул. Частника, 122",Бесплатно более 2 месяцев,10 апреля 17:07,2025-12-14 15:34:05
houses,https://www.avito.ru/grushevskaya/doma_dachi_kottedzhi/dom_453_m_na_uchastke_3_sot._4498990979,"Дом 45,3 м² на участке 3 сот.",15000,,45.3,"Ростовская обл., Аксайский р-н, Грушевское сельское поселение, станица Грушевская, Комсомольский пер.",Бесплатно более 2 месяцев,16 октября 2024,2025-12-14 15:34:11
houses,https://www.avito.ru/novoanninskiy/doma_dachi_kottedzhi/dom_80_m_na_uchastke_5_sot._7789180842,Дом 80 м² на участке 5 сот.,1500,,80,"Волгоградская обл., Новоаннинский р-н, городское поселение Новоаннинский, Новоаннинский, Пугачёвская ул., 15/3",Бесплатно на 1 неделю,9 октября 14:56,2025-12-14 15:34:17
houses,https://www.avito.ru/shahty/doma_dachi_kottedzhi/dom_80_m_na_uchastke_3_sot._3859927351,Дом 80 м² на участке 3 сот.,20000,,80,"Ростовская обл., Шахты, Советская ул., 196",Бесплатно более 2 месяцев,5 марта 2024,2025-12-14 15:34:22
houses,https://www.avito.ru/moskovskaya_oblast_krasnoznamensk/doma_dachi_kottedzhi/dom_44_m_na_uchastke_5_sot._7511308723,Дом 44 м² на участке 5 сот.,38000,,44,"Московская обл., Одинцовский г.о., с. Жаворонки, 3-я Советская ул., 22",Бесплатно более 2 месяцев,29 июня 18:04,2025-12-14 15:34:27
houses,https://www.avito.ru/ust-dzheguta/doma_dachi_kottedzhi/dom_48_m_na_uchastke_40_sot._4175699596,Дом 48 м² на участке 40 сот.,10000,,48,"Карачаево-Черкесская Республика, Абазинский р-н, аул Кубина, ул. Кали Джегутанова",Бесплатно более 2 месяцев,2 июля 2024,2025-12-14 15:34:34
houses,https://www.avito.ru/talinka/doma_dachi_kottedzhi/dom_54_m_na_uchastke_9_ga_1869554179,Дом 54 м² на участке 9 га,15000,,54,"Тюменская обл., Ханты-Мансийский АО",Бесплатно более 2 месяцев,24 января 2020,2025-12-14 15:34:39
houses,https://www.avito.ru/supseh/doma_dachi_kottedzhi/dom_100_m_na_uchastke_5_sot._2536478210,Дом 100 м² на участке 5 сот.,60000,,100,"Краснодарский край, муниципальное образование Анапа, с. Супсех, Благодатная ул., 11",Бесплатно на 1 неделю,29 августа 2022,2025-12-14 15:34:46
houses,https://www.avito.ru/ivanovo/doma_dachi_kottedzhi/dom_50_m_na_uchastke_6_sot._4302332334,Дом 50 м² на участке 6 сот.,20000,,50,"Ивановская обл., Иваново, 1-й Авдотьинский пер., 9",Бесплатно на 1 месяц,1 сентября 2024,2025-12-14 15:34:51
houses,https://www.avito.ru/poshehone/doma_dachi_kottedzhi/dom_50_m_na_uchastke_70_sot._1934073457,Дом 50 м² на участке 70 сот.,1,,50,"Ярославская обл., Первомайский р-н, д. Кубье",Бесплатно более 2 месяцев,25 июня 2020,2025-12-14 15:34:57
houses,https://www.avito.ru/luga/doma_dachi_kottedzhi/kottedzh_96_m_na_uchastke_25_sot._1144686029,Коттедж 96 м² на участке 25 сот.,65000,,96,"Ленинградская обл., Лужский р-н, Скребловское сельское поселение, д. Голубково, Центральная ул., 15А",Бесплатно на 1 месяц,24 июня 2017,2025-12-14 15:35:03
houses,https://www.avito.ru/ekaterinburg/doma_dachi_kottedzhi/dom_200_m_na_uchastke_30_sot._7717582669,Дом 200 м² на участке 30 сот.,250000,,200,"Свердловская обл., муниципальное образование Екатеринбург, пос. Совхозный, Полковая ул., 4",Бесплатно на 1 месяц,2 октября 01:45,2025-12-14 15:35:09
houses,https://www.avito.ru/ekaterinburg/doma_dachi_kottedzhi/dom_200_m_na_uchastke_30_sot._7717582669,Дом 200 м² на участке 30 сот.,250000,,200,"Свердловская обл., муниципальное образование Екатеринбург, пос. Совхозный, Полковая ул., 4",Бесплатно на 1 месяц,2 октября 01:45,2025-12-14 15:35:33
houses,https://www.avito.ru/tulskaya_oblast_yasnogorsk/doma_dachi_kottedzhi/kottedzh_145_m_na_uchastke_20_sot._2005227248,Коттедж 145 м² на участке 20 сот.,45000,,145,"Тульская обл., Ясногорский р-н, муниципальное образование Ревякинское, д. Бураково",Бесплатно более 2 месяцев,12 октября 2020,2025-12-14 15:35:39
houses,https://www.avito.ru/devitsa/doma_dachi_kottedzhi/dom_200_m_na_uchastke_20_sot._2873703137,Дом 200 м² на участке 20 сот.,30000,,200,"Воронежская обл., Семилукский р-н, Девицкое сельское поселение, с. Девица",Бесплатно на 2 недели,28 марта 2023,2025-12-14 15:35:45
houses,https://www.avito.ru/hvastovichi/doma_dachi_kottedzhi/dom_45_m_na_uchastke_30_sot._7234059884,Дом 45 м² на участке 30 сот.,15000,,45,"Калужская обл., Хвастовичский р-н, сельское поселение Воткино, с. Воткино",Бесплатно более 2 месяцев,24 марта 19:35,2025-12-14 15:35:51
houses,https://www.avito.ru/goryachiy_klyuch/doma_dachi_kottedzhi/dom_56_m_na_uchastke_32_sot._4613374398,Дом 56 м² на участке 32 сот.,100,,56,"Краснодарский край, Туапсинский муниципальный округ, хутор Афанасьевский Постик, Центральная ул.",Бесплатно более 2 месяцев,18 января 16:03,2025-12-14 15:35:58
houses,https://www.avito.ru/nevel/doma_dachi_kottedzhi/dom_30_m_na_uchastke_90_sot._4172656012,Дом 30 м² на участке 90 сот.,10000,,30,"Псковская обл., 58К-195",Бесплатно более 2 месяцев,11 сентября 2024,2025-12-14 15:36:04
houses,https://www.avito.ru/sochi/doma_dachi_kottedzhi/dom_170_m_na_uchastke_6_sot._4621980928,Дом 170 м² на участке 6 сот.,25000,,170,"Краснодарский край, Сочи, садовое товарищество Здоровье, 101",Бесплатно более 2 месяцев,9 января 14:19,2025-12-14 15:36:10
houses,https://www.avito.ru/ulyanovka/doma_dachi_kottedzhi/dom_65_m_na_uchastke_5_sot._7437427907,Дом 65 м² на участке 5 сот.,30000,,65,"Ленинградская обл., Тосненский р-н, Ульяновское городское поселение, городской пос. Ульяновка, Советский пер., 9",Бесплатно на 1 неделю,29 мая 10:54,2025-12-14 15:36:15
houses,https://www.avito.ru/lodeynoe_pole/doma_dachi_kottedzhi/dom_110_m_na_uchastke_9_sot._3966660306,Дом 110 м² на участке 9 сот.,60000,,110,"Ленинградская обл., Лодейнопольский р-н, Лодейнопольское городское поселение, Лодейное Поле",Бесплатно на 1 месяц,25 июня 2024,2025-12-14 15:36:21
houses,https://www.avito.ru/lytkarino/doma_dachi_kottedzhi/dom_90_m_na_uchastke_20_sot._7623510718,Дом 90 м² на участке 20 сот.,50000,,90,"Московская обл., Ленинский г.о., д. Андреевское, Кооперативная ул., 11",Бесплатно на 1 месяц,28 сентября 18:01,2025-12-14 15:36:27
houses,https://www.avito.ru/staryy_oskol/doma_dachi_kottedzhi/dom_200_m_na_uchastke_10_sot._7765537313,Дом 200 м² на участке 10 сот.,55000,,200,"Белгородская обл., Старооскольский г.о., Старый Оскол, ул. Домостроителей",Бесплатно на 1 неделю,11 ноября 16:12,2025-12-14 15:36:32
houses,https://www.avito.ru/irkutsk/doma_dachi_kottedzhi/dacha_16_m_na_uchastke_12_ga_7626804007,Дача 16 м² на участке 12 га,350,,16,"Иркутская обл., Иркутск, пл. Графа Сперанского",Бесплатно на 1 неделю,25 августа 15:17,2025-12-14 15:36:38
houses,https://www.avito.ru/moskva_zelenograd/doma_dachi_kottedzhi/dom_100_m_na_uchastke_20_sot._7652866457,Дом 100 м² на участке 20 сот.,81000,,100,"Московская обл., г.о. Химки, д. Рузино, 29В",Бесплатно на 1 месяц,20 сентября 11:31,2025-12-14 15:36:44
houses,https://www.avito.ru/myski/doma_dachi_kottedzhi/kottedzh_150_m_na_uchastke_11_sot._2687909857,Коттедж 150 м² на участке 11 сот.,65000,,150,"Кемеровская обл. — Кузбасс, Мысковский г.о., Мыски, ул. Суворова, 2",Бесплатно на 1 неделю,28 ноября 2022,2025-12-14 15:36:50
houses,https://www.avito.ru/perm/doma_dachi_kottedzhi/dom_28_m_na_uchastke_4_sot._7566674616,Дом 28 м² на участке 4 сот.,25000,,28,"Пермский край, Пермский муниципальный округ, д. Большое Савино, Аэродромная ул., 5",Бесплатно более 2 месяцев,15 августа 10:43,2025-12-14 15:36:56
houses,https://www.avito.ru/sankt-peterburg/doma_dachi_kottedzhi/taunhaus_63_m_na_uchastke_2_sot._2302530609,Таунхаус 63 м² на участке 2 сот.,89250,,63,"Ленинградская обл., Всеволожский р-н, Юкковское сельское поселение",Бесплатно на 1 неделю,22 февраля 2022,2025-12-14 15:37:03
houses,https://www.avito.ru/varna/doma_dachi_kottedzhi/dom_80_m_na_uchastke_10_sot._7466823286,Дом 80 м² на участке 10 сот.,15000,,80,"Челябинская обл., Варненский муниципальный округ, Кулевчинское сельское поселение, с. Кулевчи, Лесная ул.",Бесплатно более 2 месяцев,14 июня 15:53,2025-12-14 15:37:09
houses,https://www.avito.ru/mayma/doma_dachi_kottedzhi/dacha_100_m_na_uchastke_30_sot._7773163974,Дача 100 м² на участке 30 сот.,20000,,100,"Алтайский край, Алтайский р-н, с. Верх-Ая",Бесплатно более 2 месяцев,7 дней назад,2025-12-14 15:37:16
houses,https://www.avito.ru/veydelevka/doma_dachi_kottedzhi/dom_60_m_na_uchastke_35_sot._4440180788,Дом 60 м² на участке 35 сот.,9000,,60,"Белгородская обл., Вейделевский р-н, Кубраковское сельское поселение, с. Кубраки, Центральная ул., 68",Бесплатно более 2 месяцев,10 сентября 2024,2025-12-14 15:37:22
houses,https://www.avito.ru/divnomorskoe/doma_dachi_kottedzhi/dom_60_m_na_uchastke_6_sot._3867825871,Дом 60 м² на участке 6 сот.,45000,,60,"Краснодарский край, муниципальное образование Геленджик, с. Михайловский Перевал",Бесплатно более 2 месяцев,15 апреля 2024,2025-12-14 15:37:28
houses,https://www.avito.ru/belyaevka/doma_dachi_kottedzhi/dom_52_m_na_uchastke_8_sot._4555827478,Дом 52 м² на участке 8 сот.,1000,,52,"Оренбургская обл., Акбулакский р-н, Фёдоровский сельсовет, с. Фёдоровка, Центральная ул., 77",Бесплатно более 2 месяцев,2 сентября 2024,2025-12-14 15:37:33
houses,https://www.avito.ru/krasnodar/doma_dachi_kottedzhi/dom_70_m_na_uchastke_3_sot._2464617680,Дом 70 м² на участке 3 сот.,39900,,70,"Краснодарский край, Краснодар, Лучезарная ул., 12",Бесплатно более 2 месяцев,22 июня 2022,2025-12-14 15:37:39
houses,https://www.avito.ru/kusa/doma_dachi_kottedzhi/dom_100_m_na_uchastke_1_sot._2368987428,Дом 100 м² на участке 1 сот.,30000,,100,"Челябинская обл., Кусинский р-н, Кусинское городское поселение, Куса, ул. Суворова, 24",Бесплатно более 2 месяцев,17 марта 2022,2025-12-14 15:37:44
houses,https://www.avito.ru/ropsha/doma_dachi_kottedzhi/dacha_40_m_na_uchastke_12_sot._7411210453,Дача 40 м² на участке 12 сот.,10000,,40,"Ленинградская обл., Ломоносовский р-н, Ропшинское сельское поселение, садоводческий массив Новая Ропша, Вишнёвая ул., 77",Бесплатно более 2 месяцев,20 мая 20:09,2025-12-14 15:37:48
houses,https://www.avito.ru/yaroslavl/doma_dachi_kottedzhi/dom_120_m_na_uchastke_20_sot._3077403876,Дом 120 м² на участке 20 сот.,55000,,120,"Ярославская обл., Тутаевский р-н, Левобережное сельское поселение, пос. Летешовка",Бесплатно более 2 месяцев,21 мая 2023,2025-12-14 15:37:54
houses,https://www.avito.ru/ivanovskaya_oblast_shuya/doma_dachi_kottedzhi/dom_300_m_na_uchastke_18_sot._7564530764,Дом 300 м² на участке 18 сот.,30000,,300,"Ивановская обл., Шуя, ул. Свердлова",Бесплатно более 2 месяцев,21 августа 11:43,2025-12-14 15:37:59
houses,https://www.avito.ru/alagir/doma_dachi_kottedzhi/dacha_200_m_na_uchastke_7_sot._3754974594,Дача 200 м² на участке 7 сот.,20000,,200,"Республика Северная Осетия — Алагирский р-н, пос. Верхний Фиагдон",Бесплатно на 1 месяц,8 апреля 2024,2025-12-14 15:38:05
houses,https://www.avito.ru/sochi/doma_dachi_kottedzhi/dom_50_m_na_uchastke_6_sot._7493725739,Дом 50 м² на участке 6 сот.,110000,,50,"Краснодарский край, г.о. Сочи, с. Верхневесёлое, Черновицкая ул., 66",Бесплатно более 2 месяцев,23 июня 16:36,2025-12-14 15:38:10
houses,https://www.avito.ru/dzhankoy/doma_dachi_kottedzhi/dom_45_m_na_uchastke_15_sot._7448652703,Дом 45 м² на участке 15 сот.,15000,,45,"Республика Крым, Джанкойский р-н, Кондратьевское сельское поселение, с. Кондратьево, ул. Ленина, 60",Бесплатно более 2 месяцев,5 июня 00:59,2025-12-14 15:38:15
houses,https://www.avito.ru/rechitsy/doma_dachi_kottedzhi/dacha_180_m_na_uchastke_10_sot._7381936422,Дача 180 м² на участке 10 сот.,55000,,180,"Московская обл., Раменский г.о., с. Игнатьево, 50",Бесплатно на 1 месяц,21 мая 17:32,2025-12-14 15:38:21
houses,https://www.avito.ru/chelno-vershiny/doma_dachi_kottedzhi/dom_42_m_na_uchastke_37_sot._7743605159,Дом 42 м² на участке 37 сот.,50000000,,42,"Республика Татарстан (Татарстан), Нурлатский р-н, Андреевское сельское поселение, с. Андреевка, ул. Н.И. Маслакова, 42",Бесплатно на 1 неделю,16 октября 14:43,2025-12-14 15:38:27
houses,https://www.avito.ru/buzuluk/doma_dachi_kottedzhi/dom_200_m_na_uchastke_20_sot._1501744721,Дом 200 м² на участке 20 сот.,10000,,200,"Оренбургская обл., Бузулук, Юго-Западная ул., 3",Бесплатно более 2 месяцев,28 марта 2018,2025-12-14 15:38:33
houses,https://www.avito.ru/volgograd/doma_dachi_kottedzhi/dom_40_m_na_uchastke_4_sot._7300993496,Дом 40 м² на участке 4 сот.,70000,,40,"Волгоградская обл., Волгоград, Шатурская ул., 67/167",Бесплатно более 2 месяцев,20 апреля 14:09,2025-12-14 15:38:40
houses,https://www.avito.ru/shahovskaya/doma_dachi_kottedzhi/dom_120_m_na_uchastke_16_sot._7499149483,Дом 120 м² на участке 16 сот.,75000,,120,"Московская обл., муниципальный округ Шаховская, д. Рождествено, Весенняя ул., 23",Бесплатно более 2 месяцев,13 июля 10:36,2025-12-14 15:38:50
houses,https://www.avito.ru/amurskaya_oblast_svobodnyy/doma_dachi_kottedzhi/kottedzh_220_m_na_uchastke_17_sot._3956471558,Коттедж 220 м² на участке 17 сот.,80000,,220,"Амурская обл., Свободный, жилой район Залинейный, мкр-н ПМК-111",Бесплатно более 2 месяцев,7 апреля 2024,2025-12-14 15:38:55
houses,https://www.avito.ru/pogar/doma_dachi_kottedzhi/dom_52_m_na_uchastke_28_sot._3043704171,Дом 52 м² на участке 28 сот.,5000,,52,"Брянская обл., Погарский р-н, Витемлянское сельское поселение, д. Исаевка",Бесплатно на 2 месяца,18 июня 2023,2025-12-14 15:39:01
houses,https://www.avito.ru/luga/doma_dachi_kottedzhi/kottedzh_64_m_na_uchastke_80_sot._4603444409,Коттедж 64 м² на участке 80 сот.,40000,,64,"Ленинградская обл., Лужский р-н, Скребловское сельское поселение, д. Заречье",Бесплатно на 1 месяц,23 ноября 2024,2025-12-14 15:39:06
houses,https://www.avito.ru/pechory/doma_dachi_kottedzhi/dom_40_m_na_uchastke_6_sot._7356211905,Дом 40 м² на участке 6 сот.,5000,,40,"Псковская обл., Печорский муниципальный округ, д. Вашина Гора",Бесплатно более 2 месяцев,5 мая 15:37,2025-12-14 15:39:12
houses,https://www.avito.ru/tulskaya_oblast_yasnogorsk/doma_dachi_kottedzhi/kottedzh_150_m_na_uchastke_30_sot._2005417867,Коттедж 150 м² на участке 30 сот.,90000,,150,"Тульская обл., Ясногорский р-н, муниципальное образование Ясногорск, Ясногорск, Комсомольская ул.",Бесплатно на 1 неделю,14 октября 2020,2025-12-14 15:39:18
houses,https://www.avito.ru/irkutskaya_oblast_homutovo/doma_dachi_kottedzhi/dom_143_m_na_uchastke_7_sot._7690973207,Дом 143 м² на участке 7 сот.,40000,,143,"Иркутская обл., Иркутский муниципальный округ, д. Куда, Лучистый пер.",Бесплатно на 1 неделю,6 октября 19:39,2025-12-14 15:39:25
houses,https://www.avito.ru/rostov-na-donu/doma_dachi_kottedzhi/kottedzh_120_m_na_uchastke_7_sot._7563173450,Коттедж 120 м² на участке 7 сот.,45000,,120,"Ростовская обл., Мясниковский р-н, Чалтырское сельское поселение, садоводческое некоммерческое товарищество Факел СКВО, 337",Бесплатно более 2 месяцев,6 августа 22:15,2025-12-14 15:39:31
houses,https://www.avito.ru/kuybyshev/doma_dachi_kottedzhi/taunhaus_640_m_na_uchastke_54_sot._847145893,Таунхаус 640 м² на участке 54 сот.,130000,,640,"Новосибирская обл., Куйбышевский р-н, городское поселение Куйбышев, Куйбышев, ул. Копьёва, 2А",Бесплатно более 2 месяцев,3 октября 2016,2025-12-14 15:39:37
houses,https://www.avito.ru/volgograd/doma_dachi_kottedzhi/kottedzh_158_m_na_uchastke_4_sot._340609330,Коттедж 158 м² на участке 4 сот.,49900,,158,"Волгоградская обл., Волгоград, посёлок Ангарский, ул. Твардовского, 27/251",Бесплатно более 2 месяцев,26 мая 2014,2025-12-14 15:39:42
